filename,width,height,class,xmin,ymin,xmax,ymax
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot134.JPG,978,841,Pivot,477,333,732,590
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot134.JPG,978,841,Pivot,457,579,741,828
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot134.JPG,978,841,Pivot,476,34,754,325
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot134.JPG,978,841,Pivot,214,5,500,119
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot134.JPG,978,841,Pivot,717,153,972,698
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot135.JPG,822,796,Pivot,526,381,792,634
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot135.JPG,822,796,Pivot,8,383,407,788
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot135.JPG,822,796,Pivot,372,3,790,402
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot135.JPG,822,796,Pivot,5,10,409,398
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot135.JPG,822,796,Pivot,382,611,786,793
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot136.JPG,1213,813,Pivot,0,387,412,808
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot136.JPG,1213,813,Pivot,6,4,400,414
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot136.JPG,1213,813,Pivot,400,6,1208,804
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot137.JPG,1311,653,Pivot,10,308,327,645
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot137.JPG,1311,653,Pivot,314,311,653,649
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot137.JPG,1311,653,Pivot,637,8,1289,650
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot137.JPG,1311,653,Pivot,303,5,659,314
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot137.JPG,1311,653,Pivot,3,4,334,339
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot138.JPG,864,814,Pivot,392,389,833,809
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot138.JPG,864,814,Pivot,6,10,427,408
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot138.JPG,864,814,Pivot,6,392,418,812
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot139.JPG,1180,594,Pivot,8,6,585,585
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot139.JPG,1180,594,Pivot,576,292,881,592
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot139.JPG,1180,594,Pivot,864,3,1168,290
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot140.JPG,1249,805,Pivot,40,406,423,786
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot140.JPG,1249,805,Pivot,399,33,786,441
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot140.JPG,1249,805,Pivot,758,41,1176,425
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot141.JPG,871,865,Pivot,425,426,870,857
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot141.JPG,871,865,Pivot,429,4,866,433
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot141.JPG,871,865,Pivot,41,64,437,428
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot141.JPG,871,865,Pivot,11,417,439,861
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot142.JPG,837,544,Pivot,5,256,268,542
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot142.JPG,837,544,Pivot,264,341,561,541
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot142.JPG,837,544,Pivot,546,264,830,542
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot142.JPG,837,544,Pivot,543,3,824,288
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot143.JPG,1275,813,Pivot,399,389,810,809
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot143.JPG,1275,813,Pivot,815,387,1228,807
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot143.JPG,1275,813,Pivot,4,9,411,810
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot144.JPG,1254,798,Pivot,396,41,859,533
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot144.JPG,1254,798,Pivot,761,276,1240,769
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot144.JPG,1254,798,Pivot,3,383,415,794
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot144.JPG,1254,798,Pivot,4,8,415,405
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot145.JPG,992,734,Pivot,15,469,263,720
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot145.JPG,992,734,Pivot,243,471,500,721
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot145.JPG,992,734,Pivot,482,477,733,721
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot145.JPG,992,734,Pivot,717,456,964,718
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot145.JPG,992,734,Pivot,245,241,489,478
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot145.JPG,992,734,Pivot,484,232,732,481
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot145.JPG,992,734,Pivot,730,3,973,254
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot145.JPG,992,734,Pivot,477,3,741,245
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot145.JPG,992,734,Pivot,241,2,503,237
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot145.JPG,992,734,Pivot,11,8,260,268
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot146.JPG,1265,714,Pivot,626,66,955,392
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot146.JPG,1265,714,Pivot,934,374,1257,705
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot146.JPG,1265,714,Pivot,609,377,957,703
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot146.JPG,1265,714,Pivot,293,23,643,367
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot146.JPG,1265,714,Pivot,298,338,648,677
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot146.JPG,1265,714,Pivot,2,369,327,709
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot147.JPG,945,757,Pivot,501,4,772,253
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot147.JPG,945,757,Pivot,7,237,261,499
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot147.JPG,945,757,Pivot,492,241,649,503
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot147.JPG,945,757,Pivot,502,488,776,749
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot147.JPG,945,757,Pivot,248,487,510,748
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot147.JPG,945,757,Pivot,243,225,513,500
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot148.JPG,769,775,Pivot,499,503,766,772
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot148.JPG,769,775,Pivot,6,3,253,253
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot148.JPG,769,775,Pivot,498,2,768,258
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot148.JPG,769,775,Pivot,246,258,531,509
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot148.JPG,769,775,Pivot,512,246,766,510
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot148.JPG,769,775,Pivot,255,495,526,764
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot148.JPG,769,775,Pivot,4,270,264,551
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot148.JPG,769,775,Pivot,4,514,267,766
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot149.JPG,1088,811,Pivot,11,231,542,811
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot149.JPG,1088,811,Pivot,518,215,1078,796
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot150.JPG,900,943,Pivot,28,5,415,383
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot150.JPG,900,943,Pivot,397,5,783,388
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot150.JPG,900,943,Pivot,759,2,899,378
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot150.JPG,900,943,Pivot,213,374,778,939
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot151.JPG,984,736,Pivot,197,366,553,731
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot151.JPG,984,736,Pivot,360,2,737,382
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot151.JPG,984,736,Pivot,13,5,395,380
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot152.JPG,1274,890,Pivot,454,434,816,783
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot152.JPG,1274,890,Pivot,433,9,1248,869
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot152.JPG,1274,890,Pivot,17,428,475,878
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot152.JPG,1274,890,Pivot,14,4,472,444
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot153.JPG,1247,837,Pivot,405,406,816,838
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot153.JPG,1247,837,Pivot,791,407,1236,814
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot153.JPG,1247,837,Pivot,811,6,1233,418
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot153.JPG,1247,837,Pivot,9,7,453,428
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot153.JPG,1247,837,Pivot,12,408,437,829
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot154.JPG,1167,775,Pivot,7,10,400,395
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot154.JPG,1167,775,Pivot,380,14,1154,760
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot155.JPG,1112,756,Pivot,361,12,738,388
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot155.JPG,1112,756,Pivot,366,367,1104,751
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot155.JPG,1112,756,Pivot,5,5,373,746
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot156.JPG,1261,812,Pivot,815,11,1235,417
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot156.JPG,1261,812,Pivot,11,392,410,806
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot156.JPG,1261,812,Pivot,420,514,828,810
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot156.JPG,1261,812,Pivot,818,399,1228,791
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot157.JPG,1201,778,Pivot,379,380,791,776
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot157.JPG,1201,778,Pivot,778,399,1194,776
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot157.JPG,1201,778,Pivot,8,4,402,775
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot158.JPG,932,701,Pivot,224,5,480,239
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot158.JPG,932,701,Pivot,4,449,235,690
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot158.JPG,932,701,Pivot,215,220,477,467
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot158.JPG,932,701,Pivot,691,448,925,698
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot158.JPG,932,701,Pivot,456,451,700,695
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot158.JPG,932,701,Pivot,215,447,475,696
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot159.JPG,1089,735,Pivot,712,349,1082,727
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot159.JPG,1089,735,Pivot,710,3,1082,371
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot159.JPG,1089,735,Pivot,365,7,726,377
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot159.JPG,1089,735,Pivot,8,6,390,374
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot160.JPG,929,854,Pivot,447,405,891,843
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot160.JPG,929,854,Pivot,448,4,894,425
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot160.JPG,929,854,Pivot,16,7,477,417
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot160.JPG,929,854,Pivot,29,395,464,840
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot161.JPG,941,904,Pivot,6,455,486,900
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot161.JPG,941,904,Pivot,461,6,932,467
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot161.JPG,941,904,Pivot,17,4,479,479
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot162.JPG,721,889,Pivot,159,356,701,883
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot162.JPG,721,889,Pivot,340,8,705,367
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot162.JPG,721,889,Pivot,6,4,357,370
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot163.JPG,1173,640,Pivot,590,10,1162,619
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot163.JPG,1173,640,Pivot,600,296,873,561
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot163.JPG,1173,640,Pivot,300,287,615,609
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot163.JPG,1173,640,Pivot,299,1,609,306
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot163.JPG,1173,640,Pivot,2,6,319,315
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot163.JPG,1173,640,Pivot,8,297,321,609
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot164.JPG,1045,645,Pivot,44,23,561,530
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot164.JPG,1045,645,Pivot,525,111,1014,608
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot165.JPG,1360,898,Pivot,466,452,895,880
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot165.JPG,1360,898,Pivot,874,444,1347,888
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot165.JPG,1360,898,Pivot,892,7,1343,459
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot165.JPG,1360,898,Pivot,440,4,911,460
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot165.JPG,1360,898,Pivot,8,8,471,890
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot166.JPG,890,857,Pivot,405,411,857,854
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot166.JPG,890,857,Pivot,404,4,848,431
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot166.JPG,890,857,Pivot,7,15,433,432
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot166.JPG,890,857,Pivot,10,416,447,849
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot167.JPG,853,859,Pivot,16,421,469,858
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot167.JPG,853,859,Pivot,403,5,845,459
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot167.JPG,853,859,Pivot,8,11,440,441
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot168.JPG,1480,771,Pivot,365,368,740,768
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot168.JPG,1480,771,Pivot,725,27,1467,757
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot168.JPG,1480,771,Pivot,7,385,382,761
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot169.JPG,1514,779,Pivot,366,383,749,776
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot169.JPG,1514,779,Pivot,751,15,1496,767
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot169.JPG,1514,779,Pivot,362,14,758,406
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot169.JPG,1514,779,Pivot,7,9,385,402
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot169.JPG,1514,779,Pivot,11,389,396,773
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot170.JPG,1096,590,Pivot,8,24,295,315
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot170.JPG,1096,590,Pivot,19,296,291,564
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot170.JPG,1096,590,Pivot,256,308,546,563
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot170.JPG,1096,590,Pivot,538,23,1081,562
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot170.JPG,1096,590,Pivot,274,17,563,314
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot171.JPG,1532,793,Pivot,372,392,760,771
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot171.JPG,1532,793,Pivot,745,24,1507,777
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot171.JPG,1532,793,Pivot,361,21,765,399
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot171.JPG,1532,793,Pivot,14,26,405,405
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot171.JPG,1532,793,Pivot,7,393,404,779
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot172.JPG,785,783,Pivot,321,304,657,621
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot172.JPG,785,783,Pivot,8,455,338,771
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot172.JPG,785,783,Pivot,13,142,335,477
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot172.JPG,785,783,Pivot,318,4,651,316
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot173.JPG,1531,811,Pivot,743,16,1156,418
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot173.JPG,1531,811,Pivot,745,409,1148,789
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot173.JPG,1531,811,Pivot,1131,402,1519,795
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot173.JPG,1531,811,Pivot,1106,21,1517,400
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot173.JPG,1531,811,Pivot,9,23,755,792
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot174.JPG,1165,777,Pivot,390,12,776,393
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot174.JPG,1165,777,Pivot,380,383,778,771
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot174.JPG,1165,777,Pivot,768,14,1159,406
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot175.JPG,862,865,Pivot,640,203,860,424
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot175.JPG,862,865,Pivot,422,201,653,424
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot175.JPG,862,865,Pivot,423,3,646,206
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot175.JPG,862,865,Pivot,638,5,857,208
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot175.JPG,862,865,Pivot,2,1,427,427
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot175.JPG,862,865,Pivot,2,624,247,856
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot175.JPG,862,865,Pivot,412,414,648,644
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot175.JPG,862,865,Pivot,415,419,854,855
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot176.JPG,1176,801,Pivot,196,575,419,779
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot176.JPG,1176,801,Pivot,391,386,792,790
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot176.JPG,1176,801,Pivot,396,3,1168,785
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot176.JPG,1176,801,Pivot,15,95,415,506
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot177.JPG,1194,616,Pivot,9,11,599,603
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot177.JPG,1194,616,Pivot,594,304,886,603
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot177.JPG,1194,616,Pivot,872,302,1189,604
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot177.JPG,1194,616,Pivot,573,13,899,311
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot178.JPG,967,722,Pivot,14,476,250,706
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot178.JPG,967,722,Pivot,718,476,922,679
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot178.JPG,967,722,Pivot,720,679,922,719
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot178.JPG,967,722,Pivot,484,6,948,466
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot179.JPG,1247,842,Pivot,6,418,400,839
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot179.JPG,1247,842,Pivot,402,29,1199,835
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot180.JPG,1034,686,Pivot,325,337,687,684
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot180.JPG,1034,686,Pivot,663,6,1010,368
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot180.JPG,1034,686,Pivot,325,4,698,350
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot180.JPG,1034,686,Pivot,7,8,359,362
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot181.JPG,907,825,Pivot,54,496,403,805
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot181.JPG,907,825,Pivot,442,280,899,757
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot181.JPG,907,825,Pivot,401,26,899,297
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot181.JPG,907,825,Pivot,10,48,448,510
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot182.JPG,1181,812,Pivot,771,406,1175,804
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot182.JPG,1181,812,Pivot,768,5,1177,420
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot182.JPG,1181,812,Pivot,389,5,802,411
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot182.JPG,1181,812,Pivot,3,147,428,508
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot182.JPG,1181,812,Pivot,9,387,426,798
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot183.JPG,1127,771,Pivot,383,11,1114,760
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot183.JPG,1127,771,Pivot,4,6,402,397
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot184.JPG,1248,756,Pivot,251,197,718,683
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot184.JPG,1248,756,Pivot,694,199,1196,671
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot184.JPG,1248,756,Pivot,251,1,726,198
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot184.JPG,1248,756,Pivot,8,195,274,684
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot185.JPG,1109,753,Pivot,739,18,1102,393
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot185.JPG,1109,753,Pivot,368,19,1097,747
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot185.JPG,1109,753,Pivot,4,17,386,405
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot186.JPG,1189,720,Pivot,90,354,449,714
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot186.JPG,1189,720,Pivot,417,24,1130,714
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot187.JPG,1301,689,Pivot,634,37,1286,678
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot187.JPG,1301,689,Pivot,312,17,654,364
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot187.JPG,1301,689,Pivot,6,18,334,367
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot188.JPG,1076,732,Pivot,358,381,698,724
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot188.JPG,1076,732,Pivot,349,36,694,391
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot188.JPG,1076,732,Pivot,25,42,357,395
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot188.JPG,1076,732,Pivot,16,379,367,725
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot189.JPG,1298,625,Pivot,14,5,431,425
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot189.JPG,1298,625,Pivot,412,5,838,428
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot189.JPG,1298,625,Pivot,823,4,1244,408
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot190.JPG,1045,877,Pivot,21,448,446,869
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot190.JPG,1045,877,Pivot,435,445,863,870
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot190.JPG,1045,877,Pivot,435,34,867,451
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot190.JPG,1045,877,Pivot,11,32,445,459
/workspace/shared_volume/images_bolsasPivot+/train/Images/Pivot/Pivot191.JPG,1161,610,Pivot,6,5,290,303
